   1   3 2456977.23480822 0.000       9774.09730    82.0126  1.032      38746.44221   172.1747  1.180      11155.78680    89.0367  1.051       5193.02030    57.6750  1.199 run021_1_1418.fits                                
   1   3 2456977.23481749 0.000       9784.61202    83.7283  1.134      38934.58376   172.8049  1.119      10941.27179    87.3142  0.913       5489.13846    60.0302  1.121 run021_1_1419.fits                                
   1   3 2456977.23482677 0.000       9490.02186    81.4745  1.279      39267.90863   173.4714 99.999      11006.31980    88.6535  0.945       5439.02538    59.3157 99.999 run021_1_1420.fits                                
   1   3 2456977.23483604 0.000       9818.53552    84.3739  1.400      38665.07107   171.8236  1.319      10851.81726    85.4333  0.997       5082.59391    56.0159  1.149 run021_1_1421.fits                                
   1   3 2456977.23484531 0.000       9666.85246    82.2041  1.084      38908.36041   173.0274  1.198      10933.25888    86.9152  1.019       5350.24873    57.2244  1.205 run021_1_1422.fits                                
   1   3 2456977.23485458 0.000       9747.09730    83.4100  1.297      38857.29082   172.0423  1.150      10913.08629    86.1042  1.103       5438.77273    61.0651  1.004 run021_1_1423.fits                                
   1   3 2456977.23486385 0.000       9922.77596    84.5873  1.177      38676.44670   172.4305  1.130      11012.77157    87.1351  1.033       5258.89796    58.3772  1.373 run021_1_1424.fits                                
   1   3 2456977.23487313 0.000       9807.40984    83.7495  0.960      38448.25888   170.7717  1.075      11021.03535    87.6457  0.921       5175.29949    58.1988  0.980 run021_1_1425.fits                                
   1   3 2456977.23488240 0.000       9498.46961    83.5781  0.911      38423.45918   171.6564  1.061      11051.80000    85.8694  0.871       5038.39594    55.9186  1.022 run021_1_1426.fits                                
   1   3 2456977.23489167 0.000       9611.33333    81.2680  1.079      38990.13568   173.1466  1.110      11077.53299    87.6240  1.071       5312.37374    58.3579  1.200 run021_1_1427.fits                                
   1   3 2456977.23490094 0.000       9836.87293    83.6362  1.405      38673.96970   171.7587  1.233      10667.31472    87.4614  1.151       5226.54315    57.2446  1.371 run021_1_1428.fits                                
   1   3 2456977.23491021 0.000       9723.95652    82.9304  1.259      39129.35204   172.5776  1.195      10966.35533    86.2920  0.948       5121.58291    56.3919  1.383 run021_1_1429.fits                                
   1   3 2456977.23491949 0.000       9937.45902    85.0378  1.109      38475.81218   171.4980  1.123      11036.64975    87.4796  0.996       5203.43655    58.5829  1.023 run021_1_1430.fits                                
   1   3 2456977.23492876 0.000      10040.26519    84.6220  1.201      38720.19598   172.1574  1.184      10944.01515    88.0256  1.088       5181.64975    57.3159  1.144 run021_1_1431.fits                                
   1   3 2456977.23493803 0.000      10045.97814    84.4870  1.139      39263.00000   174.1776  1.106      10806.51269    87.4902  0.965       5273.33503    57.7022 99.999 run021_1_1432.fits                                
   1   3 2456977.23494730 0.000       9875.28729    83.1465  1.090      39033.48223   172.7057 99.999      10904.69036    86.5003  0.811       5157.09694    57.6807  1.244 run021_1_1433.fits                                
   1   3 2456977.23495657 0.000       9587.50273    82.6378  0.933      39193.78571   172.1774  0.972      10895.66667    87.1185  0.866       5156.85128    57.8746  0.773 run021_1_1434.fits                                
   1   3 2456977.23496585 0.000       9781.60109    83.6424  1.227      39359.64286   174.0146  1.132      10762.06061    86.7121  0.978       5350.75127    58.6787 99.999 run021_1_1435.fits                                
   1   3 2456977.23497512 0.000       9675.50273    83.4023  0.939      38687.39086   171.9790  1.170      10719.42640    86.5136  0.972       5388.91795    60.1016  1.151 run021_1_1436.fits                                
   1   3 2456977.23498439 0.000       9805.42778    82.7838  1.083      39073.39394   173.5525  1.030      11294.38191    88.3091  0.982       5372.22843    59.4008  0.887 run021_1_1437.fits                                
   1   3 2456977.23499366 0.000       9834.68817    83.6870  1.080      39088.95431   172.4996  1.000      10773.73604    86.7779  1.003       5410.58163    59.9131  0.945 run021_1_1438.fits                                
   1   3 2456977.23500293 0.000       9851.14754    85.2844  1.298      38806.08543   171.9817  1.088      10869.50254    86.0125  0.970       5059.76142    56.7036  1.117 run021_1_1439.fits                                
   1   3 2456977.23501221 0.000      10061.84783    85.0036  0.926      38709.26396   171.8980  0.929      11050.66667    86.4916  0.965       5380.23858    60.2646  1.110 run021_1_1440.fits                                
   1   3 2456977.23502148 0.000      10010.60109    84.2330  0.938      39342.29442   173.1333 99.999      11012.48223    85.6898  0.895       5057.27919    57.8243  1.226 run021_1_1441.fits                                
   1   3 2456977.23503075 0.000       9840.06557    83.3107  1.257      38972.05584   172.9186  1.123      11144.77665    88.3618  0.953       5166.61538    57.2332  1.115 run021_1_1442.fits                                
   1   3 2456977.23504002 0.000       9797.44068    83.0799  1.127      38805.07538   172.7118  1.124      10996.75510    88.2656  1.081       5368.14213    58.8791  1.177 run021_1_1443.fits                                
   1   3 2456977.23504929 0.000       9898.78378    83.5985  0.963      38485.75127   171.6836  1.026      11080.09645    87.6543 99.999       5331.98985    57.3013  1.183 run021_1_1444.fits                                
   1   3 2456977.23505857 0.000       9729.66667    83.8687  1.147      39096.49239   172.7623  1.035      10930.94416    85.9230 99.999       5236.08122    57.6911  1.084 run021_1_1445.fits                                
   1   3 2456977.23506784 0.000       9944.39130    83.0183  1.078      38435.85714   171.6464  0.872      11127.69036    88.5430  0.933       5416.97980    59.3567  0.770 run021_1_1446.fits                                
   1   3 2456977.23507711 0.000       9711.59016    83.4163  0.885       -841.63830        000 99.999      11034.27919    86.8954  0.973       5273.49746    58.4027  1.037 run021_1_1447.fits                                
   1   3 2456977.23508638 0.000       9923.87845    83.6643  1.039      38492.99497   172.1259  0.948      10731.76142    86.2993  0.969       5334.62437    59.3447  0.815 run021_1_1448.fits                                
   1   3 2456977.23510493 0.000       9948.86188    83.9586  0.907      39122.66497   173.5681  0.975      10847.10152    86.4412  0.946       5223.75377    58.9189  0.751 run021_1_1450.fits                                
   1   3 2456977.23511420 0.000       9968.93923    84.2044  0.868      38096.81726   170.6727  0.863      10883.08629    87.0697  1.028       5312.05076    59.2892  1.053 run021_1_1451.fits                                
   1   3 2456977.23512347 0.000       9561.34783    81.7044  0.988      38835.06599   172.9947  0.857      10831.23858    86.2950  1.013       5187.92893    57.2518  1.044 run021_1_1452.fits                                
   1   3 2456977.23513274 0.000      10018.60773    85.1236  1.085      38865.97980   172.0372  1.006      11076.24873    87.0828  0.590       5072.06091    57.1704  0.960 run021_1_1453.fits                                
   1   3 2456977.23514201 0.000       9889.38798    83.8894  1.134      38950.52792   173.0642  1.123      10979.03046    87.1880 99.999       5157.32323    56.4734  1.153 run021_1_1454.fits                                
   1   3 2456977.23515129 0.000      10195.15000    85.6275  1.131      38806.18274   172.3776  1.067      10912.25888    86.3260  1.120       5457.03030    59.3377  1.005 run021_1_1455.fits                                
   1   3 2456977.23516056 0.000       9802.04972    84.0140  1.148      38980.22222   172.8820  1.070      11138.16244    89.1833  0.973       5389.77387    59.5422  1.085 run021_1_1456.fits                                
   1   3 2456977.23516983 0.000       9521.00552    81.7093  1.137      38468.32663   171.7789  1.088      11073.78788    88.5511  0.946       5048.38579    57.9787  1.087 run021_1_1457.fits                                
   1   3 2456977.23517910 0.000       9478.18333    81.4280  0.999      38315.08955   171.0613  0.969      10688.62944    86.2082  0.994       5362.31313    58.0212  0.703 run021_1_1458.fits                                
   1   3 2456977.23518837 0.000       9848.88827    82.6635  1.028      38456.84772   172.0534  1.076      11108.33333    88.0542  1.028       5185.72081    58.3392  1.215 run021_1_1459.fits                                
   1   3 2456977.23519765 0.000       9653.67598    83.0364  1.238      38797.72589   172.1375  1.014      10679.55330    85.5952 99.999       5238.96447    58.1443  1.036 run021_1_1460.fits                                
   1   3 2456977.23520692 0.000       9684.44751    83.6591  1.142      38964.07143   171.9582  1.046      10912.63452    86.4377  1.035       5451.58376    60.2080  1.206 run021_1_1461.fits                                
   1   3 2456977.23521619 0.000       9910.62431    82.4113  1.203      38370.35714   171.3926  1.132      10696.38071    86.1034  1.224       5451.72864    58.3469  1.243 run021_1_1462.fits                                
   1   3 2456977.23522546 0.000       9705.16575    83.3363  1.071      38211.40102   170.6966  1.106      10845.24873    87.1136  0.919       5228.65990    59.0652  1.141 run021_1_1463.fits                                
   1   3 2456977.23523473 0.000       9596.71271    82.6014  1.102      38754.75510   172.5503  1.123      10894.55330    86.4782  1.042       5301.38191    58.3476  1.025 run021_1_1464.fits                                
   1   3 2456977.23524401 0.000       9374.69832    80.7348  1.109      38096.00000   170.0604  1.096      11145.53299    88.4594  1.045       5263.40201    59.1234  1.040 run021_1_1465.fits                                
   1   3 2456977.23525328 0.000       9690.02210    83.3037  1.173      38185.56345   170.7490  1.062      10997.39286    86.7129  1.191       5325.86667    58.6606  1.100 run021_1_1466.fits                                
   1   3 2456977.23526255 0.000       9946.66102    84.5855  1.041      38865.59391   173.4763  0.970      11057.88325    87.8786  0.939       5059.16583    56.7920 99.999 run021_1_1467.fits                                
   1   3 2456977.23527182 0.000       9975.63128    84.5126  1.168      38858.45685   172.6043  1.112      10907.66667    87.8289  1.123       5206.82234    57.2924  1.196 run021_1_1468.fits                                
   1   3 2456977.23528109 0.000       9851.66102    84.8699  1.159      38493.74112   172.0986  1.028      11026.55051    86.8672  1.026       5286.19797    58.8802  1.181 run021_1_1469.fits                                
   1   3 2456977.23529037 0.000       9639.40678    82.9912  0.902      39274.97462   173.7823  1.066      11066.21827    88.6930  1.073       5196.01523    57.8862  1.140 run021_1_1470.fits                                
   1   3 2456977.23529964 0.000       9585.73770    82.4410  1.158      38119.28141   171.1332  1.089      11162.96465    88.2025  0.951       5287.84264    57.9161  1.113 run021_1_1471.fits                                
   1   3 2456977.23530891 0.000       9954.90164    84.7836  1.002      38347.48731   170.4328  1.079      11415.23858    89.0577  1.026       5279.45455    58.3692  1.046 run021_1_1472.fits                                
   1   3 2456977.23531818 0.000      10007.68852    84.1997  1.262      38277.42424   169.9639  1.239      10870.87879    87.6986  1.256       5108.37563    56.7302  1.230 run021_1_1473.fits                                
   1   3 2456977.23532745 0.000       9906.07692    84.5249  1.368      38884.50761   172.8178  1.261      11158.73869    88.1784  1.164       5516.69036    59.7879  1.081 run021_1_1474.fits                                
   1   3 2456977.23533673 0.000       9795.65746    83.2689  1.276      38615.55224   172.2205  1.100      10860.35025    87.0490  1.012       5290.22843    57.6448  1.217 run021_1_1475.fits                                
   1   3 2456977.23534600 0.000       9772.24044    82.5478  1.368      38580.95477   172.0688  1.184      10795.37056    87.1851  1.058       5497.51531    60.1567  1.178 run021_1_1476.fits                                
   1   3 2456977.23535527 0.000       9976.82162    84.3349  1.373      38455.74112   171.4465  1.190      11259.03046    89.1276  1.214       4932.05612    54.8898  1.359 run021_1_1477.fits                                
   1   3 2456977.23536454 0.000       9952.14917    84.0151  1.352      38673.92857   171.0327  1.156      10889.41624    88.0712  1.303       5170.92929    58.3271  1.364 run021_1_1478.fits                                
   1   3 2456977.23537381 0.000       9683.13812    82.6785  1.215      38843.24000   172.1171  1.208      11049.09137    89.0667  1.096       5172.57143    57.4728  1.403 run021_1_1479.fits                                
   1   3 2456977.23538309 0.000       9840.15084    82.5644  1.220      38837.98477   171.8989  1.262      10837.46193    86.6882  1.140       5074.86935    56.4437  1.225 run021_1_1480.fits                                
   1   3 2456977.23539236 0.000       9785.75978    82.4753  1.152      38357.28934   171.3127  1.138      11078.54822    87.0938  1.065       4995.07614    56.5567  1.248 run021_1_1481.fits                                
   1   3 2456977.23540163 0.000       9897.37500    84.6238  1.242      39557.99497   173.8588  1.144      10554.30303    85.0892  1.128       5327.93467    58.8222  1.221 run021_1_1482.fits                                
   1   3 2456977.23541090 0.000       9600.75000    82.4894 99.999      39049.49246   172.2477  0.999      11200.34010    88.0719  0.997       5009.36548    57.6994  1.075 run021_1_1483.fits                                
   1   3 2456977.23542017 0.000       9344.09189    80.3083  1.127      39037.50510   171.8887  0.976      10938.91878    88.2656  0.987       5224.60204    57.2956  1.079 run021_1_1484.fits                                
   1   3 2456977.23542945 0.000       9848.22652    84.3121  1.027      38110.27638   170.2801  1.001      10953.09091    87.3598  0.894       5495.59391    60.4834  1.131 run021_1_1485.fits                                
   1   3 2456977.23543872 0.000       9771.07692    82.9703  1.063      38711.50000   172.2780  1.143      11415.41624    89.2490  1.090       5171.72864    57.7564  1.177 run021_1_1486.fits                                
   1   3 2456977.23544799 0.000      10297.86740    86.5016  1.042      38607.84343   172.3404  1.127      10929.26396    87.0370  1.066       5162.82412    56.3084  1.175 run021_1_1487.fits                                
   1   3 2456977.23545726 0.000       9940.77049    83.4928  0.988      39186.94898   173.7074 99.999      10986.66667    87.7549  1.055       5093.57143    56.9692  1.120 run021_1_1488.fits                                
   1   3 2456977.23546653 0.000       9749.31285    83.1807  1.084      38735.28643   170.9579  1.184      10759.29442    86.0475  1.116       5140.44670    57.4685  1.157 run021_1_1489.fits                                
   1   3 2456977.23547581 0.000       9882.29213    84.8720  1.113      38977.34010   172.8012  0.987      11126.67005    86.5071  0.990       5334.97475    58.4265  1.174 run021_1_1490.fits                                
   1   3 2456977.23548508 0.000       9783.83060    82.4115  0.931      38711.46701   173.3603 99.999      10762.77387    88.1403  0.988       5389.09137    59.2457 99.999 run021_1_1491.fits                                
   1   3 2456977.23549435 0.000       9788.28649    84.0375  1.037      39040.50505   172.5916  0.967      10962.61929    87.2805  1.021       5347.30612    58.4457  1.189 run021_1_1492.fits                                
   1   3 2456977.23550362 0.000       9965.14754    84.0659  0.917      38599.02538   172.1050  1.124      10962.67005    87.6054  1.015       5351.68528    59.4434  1.137 run021_1_1493.fits                                
   1   3 2456977.23551289 0.000       9972.16393    84.9187  1.043      39003.78571   173.1111  0.986      10481.01015    84.4756  0.996       5270.62944    58.8855  0.714 run021_1_1494.fits                                
   1   3 2456977.23552217 0.000       9602.28889    83.1822  0.928      39640.36181   175.3180  1.005      10767.15152    87.3150  0.957       5287.41414    58.9299  1.105 run021_1_1495.fits                                
   1   3 2456977.23553144 0.000       9697.59091    82.2817  0.948      38414.25381   170.4397  1.022      10889.01015    86.7733  1.082       5026.29949    56.7697  0.994 run021_1_1496.fits                                
   1   3 2456977.23554071 0.000       9895.67797    83.4775  1.168      39159.54315   173.3292  1.077      11139.49746    87.7871  1.085       5219.52792    58.3747  1.238 run021_1_1497.fits                                
   1   3 2456977.23554998 0.000       9641.23757    81.7123  1.074      38714.54774   170.9835  1.021      11106.46465    86.9453  1.046       5173.85930    59.5690  1.126 run021_1_1498.fits                                
   1   3 2456977.23555925 0.000       9864.48634    83.4681  0.973      38618.16751   171.2020  1.044      11017.55330    88.3811  0.965       4990.83077    55.7489  0.960 run021_1_1499.fits                                
   1   3 2456977.23556853 0.000       9926.59551    83.5268  0.761      39101.65990   172.3778 99.999      10926.12245    87.4497  0.983       5282.07614    58.5674  1.239 run021_1_1510.fits                                
   1   3 2456977.23557780 0.000       9831.12994    82.4320  0.743      38884.48731   172.9959  0.848      11040.55838    88.1600  0.966       5139.13198    57.4861  1.332 run021_1_1511.fits                                
   1   3 2456977.23558707 0.000       9889.64444    84.1494  1.171      38231.74372   170.3183  1.025      10847.07107    87.4454  0.912       5405.31980    58.4202  1.142 run021_1_1512.fits                                
   1   3 2456977.23559634 0.000       9961.75978    84.2502  1.118      39071.17085   172.0879  1.042      11087.00000    87.4963  0.925       5094.53807    58.0935  1.127 run021_1_1513.fits                                
   1   3 2456977.23560561 0.000       9715.17486    82.4599  0.991      38607.34343   171.0648  1.054      10915.57789    88.0666  0.918       5380.53807    58.6970  1.053 run021_1_1514.fits                                
   1   3 2456977.23561489 0.000       9782.94915    84.3622  1.133      38632.28571   171.6659  1.077      10960.04061    87.3358  1.094       5279.54822    58.5522  1.122 run021_1_1515.fits                                
   1   3 2456977.23562416 0.000       9814.28492    83.6206  1.185      38699.75635   171.6466  1.058      10926.00000    88.0151  1.004       5343.73604    59.7494  0.986 run021_1_1516.fits                                
   1   3 2456977.23563343 0.000       9686.18644    83.5612  1.202      38287.53807   170.1946  1.008      10942.44444    87.4087  1.107       5114.79695    57.3875  1.228 run021_1_1517.fits                                
   1   3 2456977.23564270 0.000       9720.33333    83.3619  1.358      38261.84925   170.3183  1.182      11014.52284    87.5289  1.087       5177.81726    56.8158  1.146 run021_1_1518.fits                                
   1   3 2456977.23565197 0.000      10004.25424    85.2880  1.305      38619.91878   171.4262  1.233      11308.56345    88.8399  1.192       5122.51515    58.1662  1.325 run021_1_1519.fits                                
   1   3 2456977.23566124 0.000       7811.38462    74.3045  1.111      38741.14070   171.6343  1.127      11079.76650    87.6086  1.059       5380.60914    58.5582  1.246 run021_1_1520.fits                                
   1   3 2456977.23567052 0.000        524.45304    10.9138  3.399      38741.13065   171.4320  1.167      11004.55330    87.4034  1.109       5241.45178    57.9722  1.178 run021_1_1521.fits                                
   1   3 2456977.23567979 0.000        337.07910     8.2548 99.999      38799.63452   172.9674  1.080      10746.17085    85.8016  1.049       5246.79695    57.7139  1.093 run021_1_1522.fits                                
   1   3 2456977.23568906 0.000         75.44262     1.9040  2.004      38553.15657   171.1522  1.104      11133.74112    85.4958  1.049       5156.00000    57.9839  1.161 run021_1_1523.fits                                
   1   3 2456977.23569833 0.000        138.44262     3.1415  1.289      38531.14213   170.5616  1.207      10975.79188    88.2535  1.218       5219.92386    59.1224  1.359 run021_1_1524.fits                                
   1   3 2456977.23570761 0.000         97.05682     2.3314 99.999      39335.88325   173.8219  1.058      11151.15152    88.1327  1.030       5423.35025    60.6826  1.222 run021_1_1525.fits                                
   1   3 2456977.23571688 0.000        360.87845     7.9660  4.127      38641.24490   171.7111  1.078      10877.51256    86.9492  0.933       5388.46734    58.9788  1.212 run021_1_1526.fits                                
   1   3 2456977.23572615 0.000        153.35196     3.8079 99.999      38742.34343   171.2470  1.012      10758.59391    86.4932  0.900       5413.63959    60.1811  0.922 run021_1_1527.fits                                
   1   3 2456977.23573542 0.000        487.80000    10.7736  5.080      39078.93467   173.2481  1.023      11084.85279    86.8616  0.777       5578.52792    61.6064  1.018 run021_1_1528.fits                                
   1   3 2456977.23574469 0.000        347.90761     8.2532 99.999      38669.72081   171.9527  0.720      10756.14721    84.3667  0.937       4814.59184    55.0455  0.934 run021_1_1529.fits                                
   1   3 2456977.23575397 0.000        235.12022     4.8862  3.112      39065.94975   173.1901  1.095      10894.51515    87.1540  0.875       5453.68687    59.9157  1.028 run021_1_1530.fits                                
   1   3 2456977.23576324 0.000        418.13408     8.0332 99.999      38925.94924   173.0197  1.066      11013.63131    87.4717  1.017       5680.34343    60.9281  1.084 run021_1_1531.fits                                
   1   3 2456977.23577251 0.000        303.08287     6.5870 99.999      38892.44221   171.2571  1.092      11057.10660    87.6991  1.079       5465.50254    60.2456  1.219 run021_1_1532.fits                                
   1   3 2456977.23578178 0.000        399.54144     8.0904  1.066      39310.64286   172.8371 99.999      11051.33333    87.0934 99.999       5297.42211    56.6927  1.128 run021_1_1533.fits                                
   1   3 2456977.23579105 0.000        238.79661     5.8323 99.999      39356.26633   173.8689  1.006      10735.09091    85.0301  1.021       4971.33838    57.5757  1.172 run021_1_1534.fits                                
   1   3 2456977.23580032 0.000         89.80337     2.2131  7.000      39027.12690   173.0547  1.075      10810.95939    86.1026  0.951       5201.75127    58.3411  1.034 run021_1_1535.fits                                
   1   3 2456977.23580960 0.000        453.89888    10.5482  3.822      38581.79188   171.1376 99.999      10839.72589    86.5326  0.996       5623.53535    61.1223  1.056 run021_1_1536.fits                                
   1   3 2456977.23581887 0.000        198.24294     4.6613 17.728      38271.54822   170.4280  1.065      11172.85427    88.5834  0.964       5139.32143    57.2063  1.165 run021_1_1537.fits                                
   1   3 2456977.23582814 0.000        301.23729     7.3932  2.995      39017.54822   173.0438  0.954      10907.79397    87.5390  1.032       5325.14721    58.7615  1.014 run021_1_1538.fits                                
   1   3 2456977.23583741 0.000         75.15301     1.8394 99.999      39170.55556   173.5560  0.951      11111.13198    88.8420  1.087       4928.97462    55.8009  1.063 run021_1_1539.fits                                
   1   3 2456977.23584668 0.000        203.22599     4.7976 99.999      38784.46701   172.6224  0.948      10970.32161    87.4027  0.773       5274.72449    57.6753  1.141 run021_1_1540.fits                                
   1   3 2456977.23585596 0.000        197.85311     4.5317  5.778      39317.00000   172.8417  0.964      10949.83249    88.0148  0.930       5235.61929    57.6348  1.132 run021_1_1541.fits                                
   1   3 2456977.23586523 0.000         99.75706     2.3035  2.864      39134.15736   173.4160  1.014      11059.09091    86.4506  0.922       5145.07538    55.3592  1.080 run021_1_1542.fits                                
   1   3 2456977.23587450 0.000        203.17978     4.8399 99.999      39135.56345   172.6953  0.983      10737.14213    86.2755  0.920       5440.84772    59.4863  1.081 run021_1_1543.fits                                
   1   3 2456977.23588377 0.000        114.86517     2.6919 99.999      39182.20305   172.5258  1.045      11053.49746    87.2285  0.984       5413.47716    58.6027 99.999 run021_1_1544.fits                                
   1   3 2456977.23589305 0.000          1.03911     0.0245 99.999      38456.75510   171.3932  1.113      11086.69347    86.5883  0.841       5093.15736    57.3719  1.277 run021_1_1545.fits                                
   1   3 2456977.23590232 0.000         41.52459     1.1833  1.954      38741.06091   172.4349  1.096      11096.06091    88.0017  1.033       5308.24873    58.1079  1.204 run021_1_1546.fits                                
   1   3 2456977.23591159 0.000        309.74586     6.6673 99.999      39099.81407   172.9559  1.141      11114.42640    88.2120  1.139       5193.53807    57.1641  1.221 run021_1_1547.fits                                
   1   3 2456977.23592086 0.000        395.58333     9.0823  2.867      38879.95939   171.9925  1.089      10809.06091    85.6788  1.087       5479.18182    59.2145  1.102 run021_1_1548.fits                                
   1   3 2456977.23593013 0.000        120.65746     2.6106  1.238      39148.59391   173.0168  1.089      11115.68182    87.8335  1.006       5274.94975    58.2620  1.127 run021_1_1549.fits                                
   1   3 2456977.23593940 0.000        171.07692     4.2014  2.600      39027.50251   173.4607 99.999      10895.86802    87.1722  0.944       5345.39594    58.5126  1.070 run021_1_1550.fits                                
   1   3 2456977.23594868 0.000        302.53333     7.3936 99.999      38658.42640   172.0673  1.093      11054.09091    88.2947  1.008       5547.43147    60.9237  1.084 run021_1_1551.fits                                
   1   3 2456977.23595795 0.000        163.72159     4.5292 99.999      38333.40609   170.8343  1.032      10731.61809    85.9423  0.900       5317.42857    59.3684  1.007 run021_1_1552.fits                                
   1   3 2456977.23596722 0.000        137.53107     3.2308  8.197      38659.28426   171.6504  1.013      10887.29146    86.2377  0.943       5080.23858    57.5030  1.063 run021_1_1553.fits                                
   1   3 2456977.23597649 0.000        143.76536     3.4571 99.999      38541.66667   170.4756  1.070      11024.48223    87.4449  0.989       5309.16327    60.3411  1.144 run021_1_1554.fits                                
   1   3 2456977.23598576 0.000         45.93220     1.0853 99.999      39294.18182   173.0913  0.978      11197.97959    87.8949  0.891       5266.21827    58.8554  1.068 run021_1_1555.fits                                
   1   3 2456977.23599504 0.000        200.72376     4.4178  1.523      38536.78680   172.0081 99.999      11113.69543    88.5920  0.964       5286.77665    58.0504  1.006 run021_1_1556.fits                                
   1   3 2456977.23600431 0.000        158.65922     3.8787 99.999      39428.04545   174.4287  0.938      11188.22111    88.5679  0.946       5271.02538    58.7271  1.161 run021_1_1557.fits                                
   1   3 2456977.23601358 0.000        152.33708     3.8094 99.999      39064.03046   173.3226  0.981      10772.66667    85.5190  1.004       5615.15228    61.0527  1.136 run021_1_1558.fits                                
   1   3 2456977.23602285 0.000        176.33149     4.3002 99.999      38548.96954   172.2658  1.162      10981.51269    87.8601  0.971       5001.29592    56.0610  1.316 run021_1_1559.fits                                
   1   3 2456977.23603212 0.000        177.74576     4.3865 99.999      38721.42640   172.6917  1.107      10797.79188    86.8095  1.099       5134.59391    58.3994  1.169 run021_1_1560.fits                                
   1   3 2456977.23604140 0.000        151.03315     3.5871 99.999      38751.53299   172.3465  1.068      11075.42640    88.1644  1.125       5042.45685    56.8665 99.999 run021_1_1561.fits                                
   1   3 2456977.23605067 0.000        199.54696     4.6864  3.243      39042.57143   172.8143  1.213      10593.29949    85.1677  1.220       5196.50761    58.1652  1.328 run021_1_1562.fits                                
   1   3 2456977.23605994 0.000         32.28090     0.7691  2.685      38896.60606   172.9154  1.233      11272.00000    88.2015  1.115       5157.13706    58.1801  1.309 run021_1_1563.fits                                
   1   3 2456977.23606921 0.000        233.36364     5.3507  3.873      38936.01523   171.0441  1.083      11175.25888    87.1350  1.264       5163.59898    57.0820  1.173 run021_1_1564.fits                                
   1   3 2456977.23607848 0.000        181.10169     4.6872 99.999      39263.63452   174.1247  1.151      11073.73096    88.0670  1.124       5402.78894    58.1176  1.311 run021_1_1565.fits                                
   1   3 2456977.23608776 0.000         16.83240     0.3806  0.792      38706.44670   171.4161  1.303      11148.84264    88.8345  1.245       5089.76650    56.9335  1.351 run021_1_1566.fits                                
