  40 0.000 2456977.2348174900     188.2311254740 0.64622509479523  1.134  1.051   0.68893   0.01849    0.53018764988    0.01703025623       9784.61202      18454.99800
  40 0.000 2456977.2348267701     189.0329316258 0.80658632516861  1.279 66.981   0.72893   0.01877    0.51101064169    0.01728802518       9490.02186      18571.08460
  40 0.000 2456977.2348360401     189.8338526487 0.96677052974701  1.400  1.155   0.67005   0.01892    0.53948508945    0.01742590141       9818.53552      18199.82741
  40 0.000 2456977.2348453100     190.6347736716 0.12695473432541  1.084  1.141   0.69867   0.01896    0.52544982477    0.01746525770       9666.85246      18397.28934
  40 0.000 2456977.2348545799     191.4356946945 0.28713893890381  1.297  1.086   0.69004   0.01847    0.52964575591    0.01701024283       9747.09730      18403.04995
  40 0.000 2456977.2348638498     192.2366157174 0.44732314348221  1.177  1.179   0.66550   0.01857    0.54175338342    0.01710813223       9922.77596      18316.03874
  40 0.000 2456977.2348731300     193.0384218693 0.60768437385559  0.960  0.992   0.67218   0.01867    0.53842891889    0.01719906478       9807.40984      18214.86457
  40 0.000 2456977.2348823999     193.8393428922 0.76786857843399  0.911  0.985   0.70433   0.01900    0.52272056914    0.01750083161       9498.46961      18171.21837
  40 0.000 2456977.2348916698     194.6402639151 0.92805278301239  1.079  1.127   0.70862   0.01892    0.52065687810    0.01743048533       9611.33333      18460.01414
  40 0.000 2456977.2349009402     195.4412251711 0.08824503421783  1.405  1.252   0.66740   0.01879    0.54080618753    0.01730764686       9836.87293      18189.27586
  40 0.000 2456977.2349102101     196.2421461940 0.24842923879623  1.259  1.175   0.69278   0.01900    0.52831041531    0.01749799815       9723.95652      18405.76343
  40 0.000 2456977.2349194898     197.0439121127 0.40878242254257  1.109  1.047   0.65929   0.01850    0.54485767187    0.01703827326       9937.45902      18238.63283
  40 0.000 2456977.2349287602     197.8448733687 0.56897467374802  1.201  1.139   0.65069   0.01866    0.54918994956    0.01718665907      10040.26519      18281.95363
  40 0.000 2456977.2349380301     198.6457943916 0.72915887832642  1.139 34.023   0.65987   0.01864    0.54456782876    0.01716806870      10045.97814      18447.61591
  40 0.000 2456977.2349473001     199.4467154145 0.88934308290482  1.090 34.018   0.67361   0.01882    0.53772060873    0.01733670568       9875.28729      18365.08984
  40 0.000 2456977.2349565700     200.2476364374 0.04952728748322  0.933  0.870   0.70869   0.01884    0.52062321431    0.01735269870       9587.50273      18415.43455
  40 0.000 2456977.2349658501     201.0494425893 0.20988851785660  1.227 34.036   0.69137   0.01865    0.52899774145    0.01717810854       9781.60109      18490.81825
  40 0.000 2456977.2349751201     201.8503636122 0.37007272243500  0.939  1.098   0.68988   0.01855    0.52972203181    0.01708355148       9675.50273      18265.24507
  40 0.000 2456977.2349843900     202.6512846351 0.53025692701340  1.083  0.966   0.69395   0.01862    0.52774095948    0.01715220515       9805.42778      18580.00143
  40 0.000 2456977.2349936599     203.4522056580 0.69044113159180  1.080  0.983   0.68158   0.01852    0.53378538040    0.01706206413       9834.68817      18424.42399
  40 0.000 2456977.2350029298     204.2531266809 0.85062533617020  1.298  1.058   0.66915   0.01873    0.53993338764    0.01724771986       9851.14754      18245.11646
  40 0.000 2456977.2350122100     205.0549328327 0.01098656654358  0.926  1.001   0.65417   0.01836    0.54743291365    0.01691204121      10061.84783      18380.05640
  40 0.000 2456977.2350214799     205.8558538556 0.17117077112198  0.938 34.040   0.66506   0.01872    0.54197237072    0.01723799531      10010.60109      18470.68528
  40 0.000 2456977.2350307498     206.6567748785 0.33135497570038  1.257  1.064   0.68119   0.01880    0.53397893669    0.01731126306       9840.06557      18427.81596
  40 0.000 2456977.2350400202     207.4577361345 0.49154722690582  1.127  1.127   0.68367   0.01865    0.53275940968    0.01717531792       9797.44068      18389.99087
  40 0.000 2456977.2350492901     208.2586571574 0.65173143148422  0.963 34.069   0.66713   0.01878    0.54093845322    0.01730030940       9898.78378      18299.27919
  40 0.000 2456977.2350585698     209.0604230762 0.81208461523056  1.147 34.039   0.69305   0.01876    0.52817846543    0.01728115019       9729.66667      18421.17259
  40 0.000 2456977.2350678402     209.8613843322 0.97227686643600  1.078  0.858   0.66377   0.01860    0.54261345544    0.01713292193       9944.39130      18326.84243
  40 0.000 2456977.2350863800     211.4632263780 0.29264527559280  1.039  0.911   0.65767   0.01860    0.54567399658    0.01713242283       9923.87845      18186.46025
  40 0.000 2456977.2351049301     213.0659535527 0.61319071054459  0.907  0.891   0.66748   0.01860    0.54076249348    0.01713359475       9948.86188      18397.84009
  40 0.000 2456977.2351142000     213.8668745756 0.77337491512299  0.868  0.981   0.64741   0.01853    0.55085174351    0.01706675893       9968.93923      18097.31810
  40 0.000 2456977.2351234700     214.6677955985 0.93355911970139  0.988  0.971   0.70392   0.01904    0.52291394228    0.01753266132       9561.34783      18284.74450
  40 0.000 2456977.2351327399     215.4687166214 0.09374332427979  1.085  0.852   0.65637   0.01865    0.54632757227    0.01718166780      10018.60773      18338.09648
  40 0.000 2456977.2351420098     216.2696376443 0.25392752885818  1.134 34.092   0.67189   0.01886    0.53857040139    0.01736646259       9889.38798      18362.29387
  40 0.000 2456977.2351512900     217.0714437962 0.41428875923157  1.131  1.064   0.64058   0.01839    0.55433055551    0.01694124931      10195.15000      18391.82397
  40 0.000 2456977.2351605599     217.8723648190 0.57447296380997  1.148  1.043   0.68980   0.01845    0.52976265001    0.01699294325       9802.04972      18502.71951
  40 0.000 2456977.2351698298     218.6732858419 0.73465716838837  1.137  1.040   0.70328   0.01889    0.52322320556    0.01739967399       9521.00552      18196.83343
  40 0.000 2456977.2351791002     219.4742470980 0.89484941959381  0.999  0.889   0.70370   0.01900    0.52302051265    0.01749505842       9478.18333      18122.01071
  40 0.000 2456977.2351883701     220.2751681209 0.05503362417221  1.028  1.106   0.66971   0.01876    0.53965622129    0.01727813944       9848.88827      18250.30062
  40 0.000 2456977.2351976498     221.0769340396 0.21538680791855  1.238 34.016   0.69076   0.01882    0.52929488581    0.01733132841       9653.67598      18238.74789
  40 0.000 2456977.2352069202     221.8778952956 0.37557905912399  1.142  1.096   0.69938   0.01851    0.52510827069    0.01705056038       9684.44751      18442.76324
  40 0.000 2456977.2352161901     222.6788163185 0.53576326370239  1.203  1.200   0.65830   0.01885    0.54535416794    0.01736267372       9910.62431      18172.82216
  40 0.000 2456977.2352254600     223.4797373414 0.69594746828079  1.071  1.055   0.67640   0.01865    0.53634210503    0.01717268060       9705.16575      18095.10322
  40 0.000 2456977.2352347299     224.2806583643 0.85613167285919  1.102  1.063   0.70182   0.01881    0.52392677813    0.01732750729       9596.71271      18316.89677
  40 0.000 2456977.2352440101     225.0824645162 0.01649290323257  1.109  1.060   0.71839   0.01890    0.51599171635    0.01740406153       9374.69832      18168.31167
  40 0.000 2456977.2352532800     225.8833855391 0.17667710781097  1.173  1.118   0.68255   0.01870    0.53330937472    0.01722603030       9690.02210      18169.60766
  40 0.000 2456977.2352625499     226.6843065619 0.33686131238937  1.041 33.969   0.66357   0.01872    0.54271641808    0.01724401837       9946.66102      18327.54766
  40 0.000 2456977.2352718199     227.4852275848 0.49704551696777  1.168  1.144   0.66022   0.01868    0.54439312596    0.01720351778       9975.63128      18324.31529
  40 0.000 2456977.2352810898     228.2861486077 0.65722972154617  1.159  1.078   0.67050   0.01850    0.53926064734    0.01704140370       9851.66102      18268.82987
  40 0.000 2456977.2352903700     229.0879547596 0.81759095191956  0.902  1.093   0.70853   0.01875    0.52069992927    0.01726498148       9639.40678      18512.40271
  40 0.000 2456977.2352996399     229.8888757825 0.97777515649796  1.158  1.051   0.69552   0.01883    0.52697757664    0.01734180718       9585.73770      18190.02957
  40 0.000 2456977.2353089098     230.6897968054 0.13795936107635  1.002  1.050   0.66384   0.01850    0.54257852217    0.01704282304       9954.90164      18347.39348
  40 0.000 2456977.2353181802     231.4907580614 0.29815161228180  1.262  1.242   0.64250   0.01879    0.55335244069    0.01730621611      10007.68852      18085.55955
  40 0.000 2456977.2353274501     232.2916790843 0.45833581686020  1.368  1.169   0.67935   0.01840    0.53488597264    0.01694846231       9906.07692      18519.97889
  40 0.000 2456977.2353367298     233.0934450030 0.61868900060654  1.276  1.110   0.67589   0.01880    0.53659025910    0.01731370744       9795.65746      18255.37697
  40 0.000 2456977.2353460002     233.8944062591 0.77888125181198  1.368  1.140   0.68062   0.01862    0.53425677842    0.01714570921       9772.24044      18291.28021
  40 0.000 2456977.2353552701     234.6953272820 0.93906545639038  1.373  1.254   0.65363   0.01895    0.54770727085    0.01745101101       9976.82162      18215.60923
  40 0.000 2456977.2353645400     235.4962483048 0.09924966096878  1.352  1.274   0.65805   0.01862    0.54547992096    0.01714707578       9952.14917      18244.75803
  40 0.000 2456977.2353738099     236.2971693277 0.25943386554718  1.215  1.236   0.69434   0.01882    0.52754863593    0.01733424118       9683.13812      18354.96760
  40 0.000 2456977.2353830901     237.0989754796 0.41979509592056  1.220  1.209   0.67066   0.01902    0.53918323491    0.01752027124       9840.15084      18250.10535
  40 0.000 2456977.2353923600     237.8998965025 0.57997930049896  1.152  1.150   0.67032   0.01901    0.53934937601    0.01750784134       9785.75978      18143.63790
  40 0.000 2456977.2354016299     238.7008175254 0.74016350507736  1.242  1.164   0.67796   0.01859    0.53556999259    0.01711859998       9897.37500      18480.07756
  40 0.000 2456977.2354108999     239.5017385483 0.90034770965576 99.999  1.024   0.70745   0.01885    0.52122091926    0.01735781869       9600.75000      18419.73268
  40 0.000 2456977.2354201698     240.3026595712 0.06053191423416  1.127  1.014   0.73572   0.01914    0.50782164286    0.01762554318       9344.09189      18400.34197
  40 0.000 2456977.2354294499     241.1044657230 0.22089314460754  1.027  1.009   0.66597   0.01839    0.54151836674    0.01694012674       9848.22652      18186.32040
  40 0.000 2456977.2354387199     241.9053867459 0.38107734918594  1.063  1.137   0.68913   0.01875    0.53008949539    0.01727042708       9771.07692      18432.88163
  40 0.000 2456977.2354479898     242.7063077688 0.54126155376434  1.042  1.123   0.62030   0.01862    0.56478319711    0.01714645179      10297.86740      18233.31050
  40 0.000 2456977.2354572602     243.5072690248 0.70145380496979  0.988 34.058   0.66982   0.01882    0.53960248469    0.01733461558       9940.77049      18422.39569
  40 0.000 2456977.2354665301     244.3081900477 0.86163800954819  1.084  1.152   0.67844   0.01886    0.53533309786    0.01737479378       9749.31285      18211.67585
  40 0.000 2456977.2354758098     245.1099559665 0.02199119329453  1.113  1.050   0.67959   0.01856    0.53476585914    0.01709323845       9882.29213      18479.66163
  40 0.000 2456977.2354850802     245.9109172225 0.18218344449997  0.931 66.995   0.67913   0.01869    0.53499287404    0.01721055531       9783.83060      18287.77742
  40 0.000 2456977.2354943501     246.7118382454 0.34236764907837  1.037  1.059   0.68823   0.01862    0.53052630713    0.01715012223       9788.28649      18450.14349
  40 0.000 2456977.2355036200     247.5127592683 0.50255185365677  0.917  1.092   0.66018   0.01851    0.54441089282    0.01704471379       9965.14754      18304.46024
  40 0.000 2456977.2355128899     248.3136802912 0.66273605823517  1.043  0.899   0.65629   0.01857    0.54636580076    0.01710666502       9972.16393      18251.80843
  40 0.000 2456977.2355221701     249.1154864430 0.82309728860855  0.928  1.022   0.71580   0.01865    0.51722603796    0.01717779451       9602.28889      18564.97582
  40 0.000 2456977.2355314400     249.9164074659 0.98328149318695  0.948  1.033   0.67813   0.01902    0.53548695926    0.01751794711       9697.59091      18109.85448
  40 0.000 2456977.2355407099     250.7173284888 0.14346569776535  1.168  1.133   0.67968   0.01867    0.53472261076    0.01719510863       9895.67797      18506.18951
  40 0.000 2456977.2355499798     251.5182495117 0.30364990234375  1.074  1.064   0.69767   0.01878    0.52593472484    0.01729750987       9641.23757      18331.62390
  40 0.000 2456977.2355592502     252.3192107677 0.46384215354919  0.973  0.990   0.66552   0.01896    0.54174129913    0.01745949185       9864.48634      18208.85053
  40 0.000 2456977.2355685299     253.1209766865 0.62419533729553  0.761 34.074   0.67220   0.01866    0.53841733360    0.01718478933       9926.59551      18436.61950
  40 0.000 2456977.2355777998     253.9218977094 0.78437954187393  0.743  1.049   0.67786   0.01887    0.53561845592    0.01737987856       9831.12994      18354.72589
  40 0.000 2456977.2355870702     254.7228589654 0.94457179307938  1.171  1.026   0.65992   0.01862    0.54454261857    0.01714559438       9889.64444      18161.37820
  40 0.000 2456977.2355963401     255.5237799883 0.10475599765778  1.118  1.031   0.66724   0.01863    0.54088351366    0.01715953005       9961.75978      18417.56964
  40 0.000 2456977.2356056101     256.3247010112 0.26494020223618  0.991  1.008   0.68757   0.01875    0.53085042188    0.01726805425       9715.17486      18301.15313
  40 0.000 2456977.2356148902     257.1265071630 0.42530143260956  1.133  1.098   0.67940   0.01858    0.53486139659    0.01710993177       9782.94915      18290.62485
  40 0.000 2456977.2356241602     257.9274281859 0.58548563718796  1.185  1.016   0.67785   0.01851    0.53562173271    0.01705069921       9814.28492      18323.16413
  40 0.000 2456977.2356334301     258.7283492088 0.74566984176636  1.202  1.114   0.67971   0.01879    0.53470746608    0.01730799282       9686.18644      18114.92649
  40 0.000 2456977.2356427000     259.5292702317 0.90585404634476  1.358  1.138   0.67807   0.01887    0.53551435322    0.01738283462       9720.33333      18151.39645
  40 0.000 2456977.2356519699     260.3301912546 0.06603825092316  1.305  1.250   0.65865   0.01848    0.54518108932    0.01701690382      10004.25424      18350.33246
  40 0.000 2456977.2356612398     261.1311122775 0.22622245550156  1.111  1.144   0.93025   0.01982    0.42452011129    0.01825033294       7811.38462      18400.50545
  40 0.000 2456977.2356705200     261.9329184294 0.38658368587494  3.399  1.151   3.85858   0.10039    0.02861322197    0.09246451947        524.45304      18329.04524
  40 0.000 2456977.2356797899     262.7338394523 0.54676789045334 99.999  1.074   4.33467   0.13223    0.01845572682    0.12178583507        337.07910      18264.20077
  40 0.000 2456977.2356890598     263.5347604752 0.70695209503174  2.004  1.105   5.96096   0.57040    0.00412683993    0.52535869423         75.44262      18280.96590
  40 0.000 2456977.2356983302     264.3357217312 0.86714434623718  1.289  1.261   5.29952   0.34587    0.00758910480    0.31855419874        138.44262      18242.28596
  40 0.000 2456977.2357076099     265.1374876499 0.02749752998352 99.999  1.103   5.70836   0.46588    0.00520780638    0.42909519858         97.05682      18636.79501
  40 0.000 2456977.2357168798     265.9384086728 0.18768173456192  4.127  1.074   4.26287   0.13695    0.01971753907    0.12613439989        360.87845      18302.40827
  40 0.000 2456977.2357261502     266.7393699288 0.34787398576736 99.999  0.945   5.19219   0.28543    0.00837766411    0.26289349528        153.35196      18304.85898
  40 0.000 2456977.2357354201     267.5402909517 0.50805819034576  5.080  0.939   3.95205   0.10161    0.02625294608    0.09358722598        487.80000      18580.77179
  40 0.000 2456977.2357446901     268.3412119746 0.66824239492416 99.999  0.864   4.28935   0.13230    0.01924251440    0.12185689506        347.90761      18080.15329
  40 0.000 2456977.2357539702     269.1430181265 0.82860362529755  3.112  0.999   4.73802   0.22260    0.01272889032    0.20501891095        235.12022      18471.38392
  40 0.000 2456977.2357632401     269.9439391494 0.98878782987595 99.999  1.056   4.11698   0.13578    0.02255310957    0.12506242078        418.13408      18539.97466
  40 0.000 2456977.2357725101     270.7448601723 0.14897203445435 99.999  1.130   4.46236   0.16535    0.01640797198    0.15229605888        303.08287      18471.68378
  40 0.000 2456977.2357817800     271.5457811952 0.30915623903275  1.066 67.042   4.16714   0.13490    0.02153498522    0.12424405744        399.54144      18553.13277
  40 0.000 2456977.2357910499     272.3467022181 0.46934044361115 99.999  1.066   4.71427   0.18666    0.01301043877    0.17191815966        238.79661      18354.23187
  40 0.000 2456977.2358003198     273.1476232409 0.62952464818954  7.000  1.020   5.77566   0.49078    0.00489482022    0.45202526911         89.80337      18346.61252
  40 0.000 2456977.2358096000     273.9494293928 0.78988587856293  3.822 34.017   4.01659   0.10376    0.02473785677    0.09556522269        453.89888      18348.35104
  40 0.000 2456977.2358188699     274.7503504157 0.95007008314133 17.728  1.065   4.90686   0.23332    0.01089571721    0.21489526340        198.24294      18194.57464
  40 0.000 2456977.2358281398     275.5512714386 0.11025428771973  2.995  1.000   4.46577   0.14746    0.01635663104    0.13581708300        301.23729      18416.82980
  40 0.000 2456977.2358374102     276.3522326946 0.27044653892517 99.999  1.034   5.97239   0.59043    0.00408361395    0.54380299435         75.15301      18403.55405
  40 0.000 2456977.2358466801     277.1531537175 0.43063074350357 99.999  0.954   4.88874   0.22671    0.01107910893    0.20880910182        203.22599      18343.17104
  40 0.000 2456977.2358559598     277.9549196362 0.59098392724991  5.778  1.009   4.92712   0.23997    0.01069429027    0.22101761767        197.85311      18500.81726
  40 0.000 2456977.2358652302     278.7558808923 0.75117617845535  2.864  1.005   5.66740   0.47155    0.00540802757    0.43431135503         99.75706      18446.10788
  40 0.000 2456977.2358745001     279.5568019152 0.91136038303375 99.999  0.995   4.89457   0.22472    0.01101971043    0.20697889389        203.17978      18437.85110
  40 0.000 2456977.2358837700     280.3577229381 0.07154458761215 99.999 34.009   5.52037   0.40356    0.00619228396    0.37168944489        114.86517      18549.72589
  40 0.000 2456977.2358930502     281.1595290899 0.23190581798553 99.999  1.077  10.60925  44.31577    0.00005705570   40.81632845480          1.03911      18212.20198
  40 0.000 2456977.2359023201     281.9604501128 0.39209002256393  1.954  1.111   6.61521   0.91765    0.00225900685    0.84518473007         41.52459      18381.79018
  40 0.000 2456977.2359115900     282.7613711357 0.55227422714233 99.999  1.167   4.43861   0.16341    0.01677088677    0.15050486260        309.74586      18469.25951
  40 0.000 2456977.2359208600     283.5622921586 0.71245843172073  2.867  1.093   4.16832   0.12029    0.02151148568    0.11079120777        395.58333      18389.40071
  40 0.000 2456977.2359301299     284.3632131815 0.87264263629913  1.238  1.074   5.46481   0.41611    0.00651741858    0.38325276539        120.65746      18513.07516
  40 0.000 2456977.2359393998     285.1641342044 0.03282684087753  2.600 34.004   5.08042   0.25877    0.00928609037    0.23833562913        171.07692      18422.92216
  40 0.000 2456977.2359486800     285.9659403563 0.19318807125092 99.999  1.062   4.46129   0.14742    0.01642419166    0.13578274993        302.53333      18419.98293
  40 0.000 2456977.2359579499     286.7668613791 0.35337227582932 99.999  0.980   5.11058   0.24009    0.00903167741    0.22113151575        163.72159      18127.48425
  40 0.000 2456977.2359672198     287.5677824020 0.51355648040771  8.197  1.006   5.30471   0.33633    0.00755294291    0.30977428405        137.53107      18208.93810
  40 0.000 2456977.2359764902     288.3687436581 0.67374873161316 99.999  1.068   5.26150   0.31433    0.00785956495    0.28951309736        143.76536      18291.77072
  40 0.000 2456977.2359857601     289.1696646810 0.83393293619156 99.999  0.979   6.51768   1.00049    0.00247131643    0.92148588623         45.93220      18586.12656
  40 0.000 2456977.2359950398     289.9714305997 0.99428611993790  1.523 33.990   4.90037   0.24613    0.01096107254    0.22669395564        200.72376      18312.41963
  40 0.000 2456977.2360043102     290.7723918557 0.15447837114334 99.999  1.015   5.17432   0.28024    0.00851674224    0.25810927264        158.65922      18629.09731
  40 0.000 2456977.2360135801     291.5733128786 0.31466257572174 99.999  1.040   5.20997   0.28532    0.00824158698    0.26278666263        152.33708      18483.94980
  40 0.000 2456977.2360228500     292.3742339015 0.47484678030014 99.999  1.150   5.03300   0.25286    0.00970066424    0.23289210552        176.33149      18177.25938
  40 0.000 2456977.2360321200     293.1751549244 0.63503098487854 99.999  1.125   5.02675   0.24788    0.00975663469    0.22830783155        177.74576      18217.93740
  40 0.000 2456977.2360414001     293.9769610763 0.79539221525192 99.999 34.064   5.20784   0.30298    0.00825777785    0.27905850220        151.03315      18289.80541
  40 0.000 2456977.2360506700     294.7778820992 0.95557641983032  3.243  1.254   4.90468   0.23207    0.01091765296    0.21374779730        199.54696      18277.45951
  40 0.000 2456977.2360599400     295.5788031220 0.11576062440872  2.685  1.219   6.89215   1.41176    0.00175040939    1.30027966931         32.28090      18441.91437
  40 0.000 2456977.2360692099     296.3797241449 0.27594482898712  3.873  1.173   4.74343   0.20337    0.01266562691    0.18731258921        233.36364      18424.95770
  40 0.000 2456977.2360784798     297.1806451678 0.43612903356552 99.999  1.195   5.02781   0.23203    0.00974710378    0.21370446308        181.10169      18580.05147
  40 0.000 2456977.2360877600     297.9824513197 0.59649026393890  0.792  1.300   7.59165   2.85273    0.00091904903    2.62746013944         16.83240      18315.01861
  40 0.000 2456977.2360970299     298.7833723426 0.75667446851730 99.999  1.254   5.34457   0.34284    0.00728065870    0.31576858147        134.22222      18435.45008
  40 0.000 2456977.2361062998     299.5842933655 0.91685867309570  2.302  1.135   3.87977   0.10654    0.02806040013    0.09812926542        523.30899      18649.37733
  40 0.000 2456977.2361155702     300.3852546215 0.07705092430115  2.245  1.103   5.60937   0.41961    0.00570494935    0.38647853422        105.45946      18485.60845
  40 0.000 2456977.2361248401     301.1861756444 0.23723512887955  7.865  1.034   5.37065   0.32501    0.00710788846    0.29934445938        129.93370      18280.21088
  40 0.000 2456977.2361341198     301.9879415631 0.39758831262589 99.999  1.009   5.50483   0.44718    0.00628158065    0.41187235768        115.50562      18387.98646
  40 0.000 2456977.2361433902     302.7889028192 0.55778056383133 99.999  1.152       nan   0.53478   -0.00384462513    0.49254756396        -70.48603      18333.65482
  40 0.000 2456977.2361526601     303.5898238420 0.71796476840973  3.468 34.001   4.11001   0.12066    0.02269847269    0.11113108703        415.29834      18296.31207
  40 0.000 2456977.2361619300     304.3907448649 0.87814897298813 99.999  1.018   5.04137   0.27205    0.00962610073    0.25056564504        174.29834      18106.84772
  40 0.000 2456977.2361711999     305.1916658878 0.03833317756653  1.726  0.974   4.49312   0.15873    0.01594969323    0.14619391053        295.01099      18496.34257
  40 0.000 2456977.2361804801     305.9934720397 0.19869440793991 99.999  1.065   4.34040   0.14664    0.01835865201    0.13506493530        333.09392      18143.70248
  40 0.000 2456977.2361897500     306.7943930626 0.35887861251831  1.215  1.041   4.35197   0.14980    0.01816400705    0.13797193200        328.46154      18083.09913
  40 0.000 2456977.2361990199     307.5953140855 0.51906281709671 99.999  1.087   5.20624   0.32201    0.00826994426    0.29657873855        149.47541      18074.53657
  40 0.000 2456977.2362082899     308.3962351084 0.67924702167511 99.999  1.200   5.16524   0.27921    0.00858826220    0.25716348441        158.73034      18482.24196
  40 0.000 2456977.2362175598     309.1971561313 0.83943122625351  3.878  1.149   5.32300   0.30936    0.00742678850    0.28493433469        135.32203      18220.80029
  40 0.000 2456977.2362268399     309.9989622831 0.99979245662689 99.999  1.122   4.59257   0.17238    0.01455360037    0.15876683015        267.95580      18411.65026
  40 0.000 2456977.2362361099     310.7998833060 0.15997666120529 99.999  1.101   4.74432   0.21226    0.01265526387    0.19549950916        232.45556      18368.29025
  40 0.000 2456977.2362453798     311.6008043289 0.32016086578369  2.783  1.072   4.22120   0.13617    0.02048892828    0.12541808969        375.03333      18304.19458
  40 0.000 2456977.2362546502     312.4017655849 0.48035311698914 99.999  0.904   4.96550   0.25802    0.01032287031    0.23764302188        190.72626      18476.08798
  40 0.000 2456977.2362639201     313.2026866078 0.64053732156754 99.999  1.021   5.12668   0.25433    0.00889876695    0.23424628062        164.49714      18485.38578
  40 0.000 2456977.2362731998     314.0044525266 0.80089050531387  1.203  1.068   4.39277   0.14285    0.01749407446    0.13157159058        320.83978      18339.91165
  40 0.000 2456977.2362824702     314.8054137826 0.96108275651932 99.999 33.993   4.64744   0.19694    0.01383639361    0.18138866222        253.12849      18294.39789
  40 0.000 2456977.2362917401     315.6063348055 0.12126696109772  1.276 34.010   5.65525   0.44244    0.00546889821    0.40750590526        102.32240      18709.87466
  40 0.000 2456977.2363010100     316.4072558284 0.28145116567612 99.999  1.005   5.71812   0.48006    0.00516121663    0.44215432708         95.48649      18500.77157
  40 0.000 2456977.2363102799     317.2081768513 0.44163537025452 99.999  1.005   5.06325   0.27751    0.00943412306    0.25559847283        176.29508      18686.95996
  40 0.000 2456977.2363195601     318.0099830031 0.60199660062790  0.837 33.921   5.90891   0.57760    0.00432949669    0.53199066695         79.79006      18429.40779
  40 0.000 2456977.2363288300     318.8109040260 0.76218080520630 99.999  1.089   4.61562   0.17204    0.01424797989    0.15845810533        262.46927      18421.50761
  40 0.000 2456977.2363380999     319.6118250489 0.92236500978470  3.193  1.096   4.28103   0.14003    0.01939047523    0.12897323651        353.03867      18206.80854
  40 0.000 2456977.2363473698     320.4127460718 0.08254921436310  1.671  1.061   4.41141   0.15833    0.01719633784    0.14583167026        309.71038      18010.25212
  40 0.000 2456977.2363566398     321.2136670947 0.24273341894150  2.875 34.058   5.49169   0.36491    0.00635806503    0.33609647986        116.81006      18371.95112
  40 0.000 2456977.2363751899     322.8163942695 0.56327885389328 99.999  1.057   5.46656   0.34390    0.00650692193    0.31674611458        119.22905      18323.41794
  40 0.000 2456977.2363844598     323.6173152924 0.72346305847168  0.901  1.116   4.78611   0.21151    0.01217747818    0.19480824969        224.16201      18407.91720
  40 0.000 2456977.2363937302     324.4182765484 0.88365530967712  7.086  1.101   4.57901   0.18222    0.01473660765    0.16782639647        269.46961      18285.72874
